volcano_number,volcano_name,eruption_number,eruption_category,area_of_activity,vei,start_year,start_month,start_day,evidence_method_dating,end_year,end_month,end_day,latitude,longitude,country,duration
211010,Campi Flegrei,10027,Confirmed Eruption,Agnano-Monte Sant'Angelo,NA,-2440.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,40.827,14.139,Italy,NA
332040,Hualalai,10238,Confirmed Eruption,NW rift zone (1 km W of Hainoa Crater),0.0,-2440.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,19.692,-155.87,United States,NA
282120,Kujusan,17357,Confirmed Eruption,Danbaru,4.0,-2440.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,33.086,131.249,Japan,NA
283030,Fujisan,17404,Confirmed Eruption,NA,NA,-2450.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,35.361,138.728,Japan,NA
284050,Hachijojima,18290,Confirmed Eruption,Nishi-yama,4.0,-2450.0,0.0,0.0,Tephrochronology,NA,NA,NA,33.137,139.766,Japan,NA
300140,Maly Semyachik,19198,Confirmed Eruption,Ceno-Semiachik (Crater IV),NA,-2450.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,54.135,159.674,Russia,NA
300070,Gorely,18999,Confirmed Eruption,NA,3.0,-2450.0,0.0,0.0,Tephrochronology,NA,NA,NA,52.559,158.03,Russia,NA
213040,Ararat,13533,Confirmed Eruption,NW flank,NA,-2450.0,0.0,0.0,Anthropology,NA,NA,NA,39.7,44.3,Turkey,NA
241030,Taranaki,14429,Confirmed Eruption,NA,NA,-2450.0,0.0,0.0,Tephrochronology,NA,NA,NA,-39.3,174.07,New Zealand,NA
282060,Kikai,16982,Confirmed Eruption,Old Iwo-dake,NA,-2450.0,0.0,0.0,Tephrochronology,NA,NA,NA,30.793,130.305,Japan,NA
352031,Aliso,11503,Confirmed Eruption,Pumayucu,NA,-2450.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,-0.53,-78.0,Ecuador,NA
372070,Hekla,12709,Confirmed Eruption,Vatnafjöll (Reynnisfellshraun),NA,-2450.0,0.0,0.0,Tephrochronology,NA,NA,NA,63.983,-19.666,Iceland,NA
360120,Pelee,12400,Confirmed Eruption,NA,NA,-2460.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,14.809,-61.165,France,NA
360050,Soufriere Hills,12342,Confirmed Eruption,English's crater,NA,-2460.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,16.72,-62.18,United Kingdom,NA
332030,Mauna Kea,10233,Confirmed Eruption,"NE flank (Puu Lehu, 3130 m)",NA,-2460.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,19.82,-155.47,United States,NA
332060,Haleakala,10268,Confirmed Eruption,SW rift zone (~2000 m),NA,-2470.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,20.708,-156.25,United States,NA
372030,Katla,12613,Confirmed Eruption,NA,NA,-2480.0,0.0,0.0,Tephrochronology,NA,NA,NA,63.633,-19.083,Iceland,NA
352021,Atacazo,11452,Confirmed Eruption,Ninahuilca Chico I dome,5.0,-2490.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,-0.353,-78.617,Ecuador,NA
300270,Sheveluch,17655,Confirmed Eruption,NA,3.0,-2490.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,56.653,161.36,Russia,NA
341100,"Orizaba, Pico de",10563,Confirmed Eruption,NA,3.0,-2500.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,19.03,-97.27,Mexico,NA
300100,Avachinsky,19068,Confirmed Eruption,NA,NA,-2500.0,0.0,0.0,Tephrochronology,NA,NA,NA,53.256,158.836,Russia,NA
211010,Campi Flegrei,10026,Confirmed Eruption,Cigliano,4.0,-2500.0,0.0,0.0,Tephrochronology,NA,NA,NA,40.827,14.139,Italy,NA
241070,Taupo,14546,Confirmed Eruption,3 km SW of Motutaiko Island,3.0,-2500.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,-38.82,176.0,New Zealand,NA
382050,Terceira,12999,Confirmed Eruption,Fissure zone (east of Santa Barbara),NA,-2530.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,38.73,-27.32,Portugal,NA
300100,Avachinsky,19067,Confirmed Eruption,NA,4.0,-2530.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,53.256,158.836,Russia,NA
300270,Sheveluch,17654,Confirmed Eruption,NA,3.0,-2530.0,0.0,0.0,Tephrochronology,NA,NA,NA,56.653,161.36,Russia,NA
332030,Mauna Kea,10232,Confirmed Eruption,South rift zone (Puu Kole),NA,-2540.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,19.82,-155.47,United States,NA
372030,Katla,12612,Confirmed Eruption,NA,NA,-2540.0,0.0,0.0,Tephrochronology,NA,NA,NA,63.633,-19.083,Iceland,NA
352003,Cuicocha,11391,Confirmed Eruption,NA,NA,-2550.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,0.308,-78.364,Ecuador,NA
344091,Apoyeque,10975,Confirmed Eruption,W Chiltepe Peninsula,5.0,-2550.0,0.0,0.0,Tephrochronology,NA,NA,NA,12.242,-86.342,Nicaragua,NA
344090,Momotombo,10983,Confirmed Eruption,NA,NA,-2550.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,12.423,-86.539,Nicaragua,NA
371080,Langjokull,12546,Confirmed Eruption,Krákshraun,0.0,-2550.0,0.0,0.0,Tephrochronology,NA,NA,NA,64.85,-19.7,Iceland,NA
321030,Rainier,20484,Confirmed Eruption,NA,3.0,-2550.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,46.853,-121.76,United States,NA
323010,Shasta,20627,Confirmed Eruption,NA,NA,-2550.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,41.409,-122.193,United States,NA
312090,Aniakchak,20181,Confirmed Eruption,NA,NA,-2550.0,0.0,0.0,Tephrochronology,NA,NA,NA,56.88,-158.17,United States,NA
311390,Amak,20108,Confirmed Eruption,NA,NA,-2550.0,0.0,0.0,Tephrochronology,NA,NA,NA,55.424,-163.149,United States,NA
284050,Hachijojima,18289,Confirmed Eruption,S flank of Higashi-yama (Myohoji),3.0,-2550.0,0.0,0.0,Tephrochronology,NA,NA,NA,33.137,139.766,Japan,NA
284010,Izu-Oshima,18153,Confirmed Eruption,NA,NA,-2550.0,0.0,0.0,Tephrochronology,NA,NA,NA,34.724,139.394,Japan,NA
283030,Fujisan,17403,Confirmed Eruption,NA,NA,-2550.0,0.0,0.0,Tephrochronology,NA,NA,NA,35.361,138.728,Japan,NA
283050,Hakusan,17464,Confirmed Eruption,NA,NA,-2550.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,36.155,136.771,Japan,NA
283070,Yakedake,17488,Confirmed Eruption,NA,0.0,-2550.0,0.0,0.0,Tephrochronology,NA,NA,NA,36.227,137.587,Japan,NA
283110,Asamayama,17674,Confirmed Eruption,NA,4.0,-2550.0,0.0,0.0,Anthropology,NA,NA,NA,36.406,138.523,Japan,NA
282110,Asosan,17186,Confirmed Eruption,Jigoku explosion crater,1.0,-2550.0,0.0,0.0,Tephrochronology,NA,NA,NA,32.884,131.104,Japan,NA
324020,Craters of the Moon,20689,Confirmed Eruption,Black Top Butte,0.0,-2560.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,43.42,-113.5,United States,NA
332060,Haleakala,10267,Confirmed Eruption,NA,NA,-2580.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,20.708,-156.25,United States,NA
211010,Campi Flegrei,10025,Confirmed Eruption,NA,NA,-2580.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,40.827,14.139,Italy,NA
351080,Galeras,11344,Confirmed Eruption,NA,2.0,-2580.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,1.22,-77.37,Colombia,NA
241070,Taupo,14545,Confirmed Eruption,3 km NW of Te Kohaiakahu Point,4.0,-2600.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,-38.82,176.0,New Zealand,NA
283190,Zaozan [Zaosan],17944,Confirmed Eruption,Goshiki-dake area,NA,-2600.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,38.144,140.44,Japan,NA
283170,Adatarayama,17905,Confirmed Eruption,Numanotaira,3.0,-2600.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,37.647,140.281,Japan,NA
358062,Aguilera,12307,Confirmed Eruption,NA,NA,-2610.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,-50.33,-73.75,Chile,NA
300270,Sheveluch,17653,Confirmed Eruption,NA,5.0,-2620.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,56.653,161.36,Russia,NA
282100,Unzendake,17168,Confirmed Eruption,Mayu-yama (Shichimen-zan),NA,-2640.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,32.761,130.299,Japan,NA
352050,Cotopaxi,11517,Confirmed Eruption,NA,5.0,-2640.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,-0.677,-78.436,Ecuador,NA
383030,Tenerife,13081,Confirmed Eruption,NW rift zone (Las Montañetas Negras),NA,-2650.0,0.0,0.0,Tephrochronology,NA,NA,NA,28.271,-16.641,Spain,NA
282090,Kirishimayama,17095,Confirmed Eruption,Mi-ike,4.0,-2650.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,31.934,130.862,Japan,NA
211050,Vulcano,13439,Confirmed Eruption,Fossa,3.0,-2650.0,0.0,0.0,Potassium-Argon,NA,NA,NA,38.404,14.962,Italy,NA
321040,Adams,20511,Confirmed Eruption,NA,2.0,-2650.0,0.0,0.0,Tephrochronology,NA,NA,NA,46.206,-121.49,United States,NA
300100,Avachinsky,19066,Confirmed Eruption,NA,NA,-2650.0,0.0,0.0,Tephrochronology,NA,NA,NA,53.256,158.836,Russia,NA
285050,Tokachidake,18634,Confirmed Eruption,NA,NA,-2650.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,43.418,142.686,Japan,NA
371040,Brennisteinsfjoll,19931,Confirmed Eruption,Leitin,0.0,-2660.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,63.933,-21.783,Iceland,NA
360120,Pelee,12399,Confirmed Eruption,NA,4.0,-2660.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,14.809,-61.165,France,NA
302030,Udokan Plateau,19625,Confirmed Eruption,Aku,NA,-2670.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,56.28,117.77,Russia,NA
231001,Harrat Ash Shamah,14148,Confirmed Eruption,Kra lava field,NA,-2670.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,32.333,37.583,Syria-Jordan-Saudi Arabia,NA
372030,Katla,12611,Confirmed Eruption,NA,NA,-2680.0,0.0,0.0,Tephrochronology,NA,NA,NA,63.633,-19.083,Iceland,NA
282070,Ata,17006,Confirmed Eruption,Ikeda-ko caldera,5.0,-2690.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,31.22,130.57,Japan,NA
241030,Taranaki,14428,Confirmed Eruption,NA,NA,-2700.0,0.0,0.0,Tephrochronology,NA,NA,NA,-39.3,174.07,New Zealand,NA
233020,"Fournaise, Piton de la",14210,Confirmed Eruption,NA,5.0,-2700.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,-21.244,55.708,France,NA
211030,Ischia,13369,Confirmed Eruption,Punta della Cannuccia,NA,-2700.0,0.0,0.0,Tephrochronology,NA,NA,NA,40.73,13.897,Italy,NA
283240,Iwatesan,17562,Confirmed Eruption,Higashi-Iwate,NA,-2700.0,0.0,0.0,Tephrochronology,NA,NA,NA,39.853,141.001,Japan,NA
284050,Hachijojima,18288,Confirmed Eruption,Between Nishi-yama & Higashi-yama,3.0,-2700.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,33.137,139.766,Japan,NA
342080,Acatenango,10648,Confirmed Eruption,Yepocapa,NA,-2710.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,14.501,-90.876,Guatemala,NA
282100,Unzendake,17167,Confirmed Eruption,Fugen-dake,NA,-2720.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,32.761,130.299,Japan,NA
223001,Fort Portal,14036,Confirmed Eruption,NA,NA,-2750.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,0.7,30.25,Uganda,NA
341060,Michoacan-Guanajuato,10481,Confirmed Eruption,Cerro el Metate,3.0,-2750.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,19.85,-101.75,Mexico,NA
321030,Rainier,20483,Confirmed Eruption,NA,2.0,-2750.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,46.853,-121.76,United States,NA
332030,Mauna Kea,10230,Confirmed Eruption,"NE flank (Puu Kanakaleonui, 2930 m)",NA,-2750.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,19.82,-155.47,United States,NA
332020,Mauna Loa,10136,Confirmed Eruption,NE and SW rift zones,0.0,-2750.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,19.475,-155.608,United States,NA
300250,Bezymianny,19326,Confirmed Eruption,NA,NA,-2750.0,0.0,0.0,Tephrochronology,NA,NA,NA,55.972,160.595,Russia,NA
300270,Sheveluch,17652,Confirmed Eruption,NA,3.0,-2750.0,0.0,0.0,Tephrochronology,NA,NA,NA,56.653,161.36,Russia,NA
283180,Azumayama,17919,Confirmed Eruption,Issaikyo,NA,-2750.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,37.735,140.244,Japan,NA
283100,Myokosan,17558,Confirmed Eruption,NA,4.0,-2750.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,36.891,138.114,Japan,NA
300070,Gorely,18998,Confirmed Eruption,NA,2.0,-2750.0,0.0,0.0,Tephrochronology,NA,NA,NA,52.559,158.03,Russia,NA
372070,Hekla,12708,Confirmed Eruption,Vatnafjöll,NA,-2750.0,0.0,0.0,Tephrochronology,NA,NA,NA,63.983,-19.666,Iceland,NA
390030,Deception Island,13168,Confirmed Eruption,NA,NA,-2750.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,-63.001,-60.652,Antarctica,NA
332040,Hualalai,10237,Confirmed Eruption,NA,0.0,-2770.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,19.692,-155.87,United States,NA
341100,"Orizaba, Pico de",10562,Confirmed Eruption,NA,3.0,-2780.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,19.03,-97.27,Mexico,NA
300180,Kikhpinych,19208,Confirmed Eruption,Zapadny,4.0,-2780.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,54.489,160.251,Russia,NA
322100,Davis Lake,20597,Confirmed Eruption,S flank of Hamner Butte (Black Rock),NA,-2790.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,43.57,-121.82,United States,NA
341040,Colima,10398,Confirmed Eruption,NA,NA,-2800.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,19.514,-103.62,Mexico,NA
285060,Taisetsuzan,18665,Confirmed Eruption,Asahi-dake,NA,-2800.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,43.664,142.854,Japan,NA
285081,Mashu,18710,Confirmed Eruption,Kamuinupuri,3.0,-2800.0,0.0,0.0,Tephrochronology,NA,NA,NA,43.572,144.561,Japan,NA
283030,Fujisan,17402,Confirmed Eruption,NA,NA,-2800.0,0.0,0.0,Tephrochronology,NA,NA,NA,35.361,138.728,Japan,NA
233020,"Fournaise, Piton de la",14209,Confirmed Eruption,NA,NA,-2800.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,-21.244,55.708,France,NA
241070,Taupo,14544,Confirmed Eruption,NA,3.0,-2800.0,0.0,0.0,Tephrochronology,NA,NA,NA,-38.82,176.0,New Zealand,NA
345033,Arenal,11112,Confirmed Eruption,NA,4.0,-2800.0,0.0,0.0,Tephrochronology,NA,NA,NA,10.463,-84.703,Costa Rica,NA
306040,Halla,19657,Confirmed Eruption,NE flank (Ilchulbong tuff cone),NA,-2830.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,33.361,126.53,South Korea,NA
322160,Crater Lake,20613,Confirmed Eruption,Lava dome ENE of Wizard Island,NA,-2850.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,42.93,-122.12,United States,NA
332010,Kilauea,20735,Confirmed Eruption,SW rift zone,0.0,-2850.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,19.421,-155.287,United States,NA
283280,Hakkodasan,18129,Confirmed Eruption,O-dake,2.0,-2850.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,40.659,140.877,Japan,NA
300180,Kikhpinych,19207,Confirmed Eruption,Zapadny,3.0,-2850.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,54.489,160.251,Russia,NA
241070,Taupo,14543,Confirmed Eruption,2 km S of Te Tuhi Point,3.0,-2850.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,-38.82,176.0,New Zealand,NA
241030,Taranaki,14427,Confirmed Eruption,NA,NA,-2850.0,0.0,0.0,Tephrochronology,NA,NA,NA,-39.3,174.07,New Zealand,NA
282110,Asosan,17185,Confirmed Eruption,Naka-dake,0.0,-2850.0,0.0,0.0,Tephrochronology,NA,NA,NA,32.884,131.104,Japan,NA
372030,Katla,12610,Confirmed Eruption,NA,NA,-2850.0,0.0,0.0,Tephrochronology,NA,NA,NA,63.633,-19.083,Iceland,NA
383030,Tenerife,13080,Confirmed Eruption,Teide SE flank (Montaña de la Cruz),NA,-2850.0,0.0,0.0,Tephrochronology,NA,NA,NA,28.271,-16.641,Spain,NA
211010,Campi Flegrei,10024,Confirmed Eruption,East part of NYT caldera,NA,-2890.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,40.827,14.139,Italy,NA
241070,Taupo,14542,Confirmed Eruption,5 km NW of Te Kohaiakahu Point,4.0,-2900.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,-38.82,176.0,New Zealand,NA
259010,Newer Volcanics Province,15373,Confirmed Eruption,Mt. Gambier,NA,-2900.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,-37.77,142.5,Australia,NA
282080,Aira,17042,Confirmed Eruption,Kita-dake,4.0,-2900.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,31.593,130.657,Japan,NA
300270,Sheveluch,17651,Confirmed Eruption,NA,3.0,-2900.0,0.0,0.0,Tephrochronology,NA,NA,NA,56.653,161.36,Russia,NA
300060,Mutnovsky,18901,Confirmed Eruption,NA,2.0,-2900.0,0.0,0.0,Tephrochronology,NA,NA,NA,52.449,158.196,Russia,NA
300100,Avachinsky,19065,Confirmed Eruption,NA,NA,-2900.0,0.0,0.0,Tephrochronology,NA,NA,NA,53.256,158.836,Russia,NA
284040,Miyakejima,17580,Confirmed Eruption,NA,4.0,-2900.0,0.0,0.0,Tephrochronology,NA,NA,NA,34.094,139.526,Japan,NA
283100,Myokosan,17557,Confirmed Eruption,NA,NA,-2900.0,0.0,0.0,Tephrochronology,NA,NA,NA,36.891,138.114,Japan,NA
263250,Merapi,15816,Confirmed Eruption,NA,NA,-2910.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,-7.54,110.446,Indonesia,NA
372030,Katla,12609,Confirmed Eruption,NA,3.0,-2920.0,0.0,0.0,Tephrochronology,NA,NA,NA,63.633,-19.083,Iceland,NA
372070,Hekla,12707,Confirmed Eruption,Vatnafjöll (Tröllaskógahraun),NA,-2950.0,0.0,0.0,Tephrochronology,NA,NA,NA,63.983,-19.666,Iceland,NA
390020,Erebus,13149,Confirmed Eruption,North flank (Lower Hut lava flow),0.0,-2950.0,0.0,0.0,Surface Exposure,NA,NA,NA,-77.53,167.17,Antarctica,NA
355011,Taapaca,11805,Confirmed Eruption,NA,NA,-2950.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,-18.1,-69.5,Chile,NA
321040,Adams,20510,Confirmed Eruption,SSE flank (2600 m),1.0,-2950.0,0.0,0.0,Tephrochronology,NA,NA,NA,46.206,-121.49,United States,NA
283240,Iwatesan,17561,Confirmed Eruption,Nishi-Iwate,NA,-2950.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,39.853,141.001,Japan,NA
300100,Avachinsky,19064,Confirmed Eruption,NA,NA,-2950.0,0.0,0.0,Tephrochronology,NA,NA,NA,53.256,158.836,Russia,NA
300190,Krasheninnikov,19229,Confirmed Eruption,Northern cone & N outer flank fissure,NA,-2950.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,54.596,160.27,Russia,NA
225050,Meidob Volcanic Field,14145,Confirmed Eruption,Vent VF 214,0.0,-2950.0,0.0,0.0,Thermoluminescence,NA,NA,NA,15.32,26.47,Sudan,NA
303010,Taryatu-Chulutu,19627,Confirmed Eruption,Horgo cone,NA,-2980.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,48.133,99.95,Mongolia,NA
306030,Ulreung,19656,Confirmed Eruption,NA,NA,-2990.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,37.5,130.87,South Korea,NA
357120,Villarrica,12091,Confirmed Eruption,NA,0.0,-2990.0,0.0,0.0,Tephrochronology,NA,NA,NA,-39.42,-71.93,Chile,NA
382090,Agua de Pau,13026,Confirmed Eruption,Lagoa do Fogo caldera and north flank,5.0,-2990.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,37.77,-25.47,Portugal,NA
300050,Ksudach,18934,Confirmed Eruption,NA,4.0,-3000.0,0.0,0.0,Tephrochronology,NA,NA,NA,51.844,157.572,Russia,NA
283180,Azumayama,17918,Confirmed Eruption,Issaikyo,1.0,-3000.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,37.735,140.244,Japan,NA
225050,Meidob Volcanic Field,14144,Confirmed Eruption,Central Meidob volcanic field,4.0,-3000.0,0.0,0.0,Tephrochronology,NA,NA,NA,15.32,26.47,Sudan,NA
259010,Newer Volcanics Province,15372,Confirmed Eruption,Mt. Schank,NA,-3000.0,0.0,0.0,Fission track,NA,NA,NA,-37.77,142.5,Australia,NA
360120,Pelee,12398,Confirmed Eruption,NA,NA,-3020.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,14.809,-61.165,France,NA
341040,Colima,10397,Confirmed Eruption,NA,NA,-3030.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,19.514,-103.62,Mexico,NA
300270,Sheveluch,17650,Confirmed Eruption,NA,3.0,-3050.0,0.0,0.0,Tephrochronology,NA,NA,NA,56.653,161.36,Russia,NA
341061,Zitacuaro-Valle de Bravo,10476,Confirmed Eruption,West of Valle de Bravo,0.0,-3050.0,0.0,0.0,Potassium-Argon,NA,NA,NA,19.4,-100.25,Mexico,NA
334050,Northern EPR at 9.8°N,10329,Confirmed Eruption,EPR axis and East of axis,0.0,-3050.0,0.0,0.0,Uranium-series,NA,NA,NA,9.83,-104.3,Undersea Features,NA
325010,Yellowstone,20698,Confirmed Eruption,"Duck Lake, Evil Twin Craters (West Thumb)",NA,-3050.0,0.0,0.0,Tephrochronology,NA,NA,NA,44.43,-110.67,United States,NA
323010,Shasta,20626,Confirmed Eruption,NA,0.0,-3050.0,0.0,0.0,Tephrochronology,NA,NA,NA,41.409,-122.193,United States,NA
283240,Iwatesan,17560,Confirmed Eruption,Higashi-Iwate,NA,-3050.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,39.853,141.001,Japan,NA
283260,Akita-Yakeyama,18074,Confirmed Eruption,Onigajo lava dome,NA,-3050.0,0.0,0.0,Thermoluminescence,NA,NA,NA,39.964,140.757,Japan,NA
283142,Omanago Group,17851,Confirmed Eruption,Mitsu-dake,NA,-3050.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,36.795,139.507,Japan,NA
283030,Fujisan,17401,Confirmed Eruption,NA,NA,-3050.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,35.361,138.728,Japan,NA
300022,Diky Greben,18897,Confirmed Eruption,NA,NA,-3050.0,0.0,0.0,Tephrochronology,NA,NA,NA,51.452,156.978,Russia,NA
285070,Akan,18672,Confirmed Eruption,"Nishi-yama, O-Akan",NA,-3050.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,43.384,144.013,Japan,NA
225050,Meidob Volcanic Field,14143,Confirmed Eruption,SW crater of vent VF 57,4.0,-3050.0,0.0,0.0,Tephrochronology,NA,NA,NA,15.32,26.47,Sudan,NA
211030,Ischia,13368,Confirmed Eruption,Cantariello,NA,-3050.0,0.0,0.0,Potassium-Argon,NA,NA,NA,40.73,13.897,Italy,NA
211060,Etna,13489,Confirmed Eruption,NA,NA,-3050.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,37.748,14.999,Italy,NA
264040,Tambora,16229,Confirmed Eruption,NA,NA,-3050.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,-8.25,118.0,Indonesia,NA
282080,Aira,17041,Confirmed Eruption,Kita-dake,4.0,-3050.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,31.593,130.657,Japan,NA
282090,Kirishimayama,17094,Confirmed Eruption,Takachiho-mine,3.0,-3050.0,0.0,0.0,Tephrochronology,NA,NA,NA,31.934,130.862,Japan,NA
273010,Bulusan,16753,Confirmed Eruption,NA,NA,-3050.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,12.769,124.056,Philippines,NA
344092,Nejapa-Miraflores,10980,Confirmed Eruption,NA,NA,-3050.0,0.0,0.0,Tephrochronology,NA,NA,NA,12.12,-86.32,Nicaragua,NA
382080,Sete Cidades,13008,Confirmed Eruption,Seara Cerrado da Ladeira,4.0,-3050.0,0.0,0.0,Tephrochronology,NA,NA,NA,37.87,-25.78,Portugal,NA
383030,Tenerife,13079,Confirmed Eruption,NW rift zone (Montaña Bilma),NA,-3050.0,0.0,0.0,Tephrochronology,NA,NA,NA,28.271,-16.641,Spain,NA
373080,Krafla,12933,Confirmed Eruption,Hvannstód,0.0,-3050.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,65.715,-16.728,Iceland,NA
241070,Taupo,14541,Confirmed Eruption,5 km NW of Te Kohaiakahu Point,4.0,-3070.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,-38.82,176.0,New Zealand,NA
332060,Haleakala,10266,Confirmed Eruption,East rift zone,NA,-3070.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,20.708,-156.25,United States,NA
341021,Socorro,10370,Confirmed Eruption,Lower SW flank (near Bahia Braithwaite),NA,-3090.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,18.78,-110.95,Mexico,NA
323020,Medicine Lake,20640,Confirmed Eruption,SE caldera rim,NA,-3090.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,41.611,-121.554,United States,NA
282120,Kujusan,17356,Confirmed Eruption,"Iwaigo-dake, Ogigahana, Hizengajo",NA,-3110.0,0.0,0.0,Tephrochronology,NA,NA,NA,33.086,131.249,Japan,NA
241070,Taupo,14540,Confirmed Eruption,2 km W of Te Kohaiakahu Point,3.0,-3120.0,0.0,0.0,Tephrochronology,NA,NA,NA,-38.82,176.0,New Zealand,NA
360120,Pelee,12397,Confirmed Eruption,NA,NA,-3120.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,14.809,-61.165,France,NA
351080,Galeras,11343,Confirmed Eruption,NA,3.0,-3150.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,1.22,-77.37,Colombia,NA
